크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 6월 26일,사동,BHC-안산사동점,ky**님,2021년 6월 26일,뿌링클 콤보＋치즈볼/1(디저트(케이준프라이)),맛있어요맛있어요맛있어요맛있어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 26일,사동,BHC-안산사동점,   손님,2021년 6월 26일,"뿌링뿌링소스/1,뿌링클 콤보＋치즈볼/1",맛있게 잘먹었습니다~^^,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 26일,사동,BHC-안산사동점,ul**님,2021년 6월 26일,핫후라이드/1,아주맛있어요 배달도빠르고요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/09b00c3a3795bafeb3e627718de1cfef_tn.jpg
2021년 6월 25일,사동,BHC-안산사동점,zp**님,2021년 6월 25일,뿌링클순살/1(디저트(달콤바삭치즈볼)),배달도 빨리오고 양도많이왔어요! 정말맛있게 먹었네요!!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/d22a3a405568acddc89e97172932ef96_tn.jpg
2021년 6월 23일,사동,BHC-안산사동점,rl**님,2021년 6월 23일,맛초킹/1(옵션(콜라1.25L)),늘 감사하게 먹고있어용,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/569f485da3dc0f68f31daac313cc3705_tn.jpg
2021년 6월 22일,사동,BHC-안산사동점,ch**님,2021년 6월 22일,하바네로 포테킹/1,바삭해서 넘맛있어요.소스도 살짝ㅁㅐ콤하니 진짜맛있네요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/5efcc3bcd477d8e5a47f0f491c0787db_tn.jpg
2021년 6월 21일,사동,BHC-안산사동점,mi**님,2021년 6월 21일,뿌링클/1,뿌링클은 진리입니다.,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/8a5777472dcf92e2c83cf5659943b314_tn.jpg
2021년 6월 20일,사동,BHC-안산사동점,ti**님,2021년 6월 20일,뿌링클/1,닭이 타 지점보다 조금 작은 거 같긴 하네요.살도 적고 근데 맛있게 먹었어요.,5,3,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/678e6e90f81771123ddadaee5a149c12_tn.jpg
2021년 6월 20일,사동,BHC-안산사동점,ra**님,2021년 6월 20일,"뿌링클 콤보/1,후라이드 반／양념 반/1,코카-콜라 1.25L/1",뿌링클은 언제나 존맛탱이죠~~그치만  오늘은 겉살속살 좀딱딱?했어요~~후반양반은 바삭하니 부들하니 맛났네요~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 20일,사동,BHC-안산사동점,47**님,2021년 6월 20일,맛초킹＋치즈볼/1,맛있습니다~!!🤩👍🏻,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 19일,사동,BHC-안산사동점,qs**님,2021년 6월 19일,뿌링클/1(디저트(뿌링소떡)),존x맛있습니다.진짜,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/d231c4b0fd6835d20c7f7ca8ab1464df_tn.jpg
2021년 6월 19일,사동,BHC-안산사동점,cu**님,2021년 6월 19일,뿌링클/1,매번 먹는 메뉴라...맛있었어요 ~^^,5,4,4,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 19일,사동,BHC-안산사동점,   손님,2021년 6월 19일,맛초킹 콤보＋치즈볼/1,간만에 맛나게 먹었네요 ㅎ,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 19일,사동,BHC-안산사동점,kj**님,2021년 6월 19일,뿌링클/1,너무맛있어요다른번호로 뿌링클 맛초킹 주문했는데 요청사항대로 같이배송해주시고 콜라도 1.25리터 주셨네요잘먹었어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/be3a140cb4b623ef11bc5adbbc4b24b2_tn.jpg
2021년 6월 18일,사동,BHC-안산사동점,10**님,2021년 6월 18일,핫후라이드/1,"맛있읍니다,,,^^",5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a5ca8a91a2d7ddcf48fa9b5ad6aa14ee_tn.jpg
2021년 6월 18일,사동,BHC-안산사동점,rh**님,2021년 6월 18일,뿌링클/1,배달 빨라요 ^^덕분에 잘 먹었습니다 ^^,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 17일,사동,BHC-안산사동점,co**님,2021년 6월 17일,뿌링클/1,맛있게 잘 먹었습니다~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 16일,사동,BHC-안산사동점,dk**님,2021년 6월 16일,뿌링클순살/1,잘 먹었습니다!!!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/54f9fd796ed10d1bdfb8deeb68e4e439_tn.jpg
2021년 6월 16일,사동,BHC-안산사동점,rp**님,2021년 6월 16일,맛초킹순살/1(디저트(케이준프라이)),오늘 메모 남겨주신거 정말 감사했습니다.제일 맛있어서 시키는데 앞으로도 단골하겠습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/460a37ce17b4ee651b462801338bc66b_tn.jpg
2021년 6월 16일,사동,BHC-안산사동점,10**님,2021년 6월 16일,핫후라이드/1,이 메뉴가 젤나음ㅇㅇㅇㅇ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/06f2092712626108f8e7015b9c1cf437_tn.jpg
2021년 6월 16일,사동,BHC-안산사동점,ki**님,2021년 6월 16일,후라이드 반／양념 반/1,배달도 빠르고 맛있게 잘먹었습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 15일,사동,BHC-안산사동점,ss**님,2021년 6월 15일,뿌링클/1,낮에하는 치맥 맛있어요 배달오신분도 친절하셔서 좋아요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/f3b23a7111ff3926dd2117bea01c364e_tn.jpg
2021년 6월 14일,사동,BHC-안산사동점,5q**님,2021년 6월 14일,뿌링클/1,넘 맛있구 배달도 엄청 빨리 오네요감사합니다~🥰,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a32d7bc4632e3e2981687cfd7608bf3d_tn.jpg
2021년 6월 8일,사동,BHC-안산사동점,12**님,2021년 6월 8일,뿌링클 콤보/1,잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/8ed979611c9169f04c3cb37f89473ba7_tn.jpg
2021년 6월 8일,사동,BHC-안산사동점,ky**님,2021년 6월 8일,"후라이드/1,양념치킨/1",잘받았습니다.잘 잘먹었습니다,4,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 8일,사동,BHC-안산사동점,dk**님,2021년 6월 8일,"뿌링빅콜팝/1,빨간소떡/1",잘 먹었습니다!!!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a8f14cfd5c2a857e1a031ff089bfaac8_tn.jpg
2021년 6월 7일,사동,BHC-안산사동점,je**님,2021년 6월 7일,뿌링클/1,배달이 빠르고 맛있습니다!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/b39380abe4dc4087ba0871d6c6eae510_tn.jpg
2021년 6월 7일,사동,BHC-안산사동점,fu**님,2021년 6월 7일,후라이드 콤보/1,맛있게 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/f339b76366ad1efa3e81559111437baa_tn.jpg
2021년 6월 7일,사동,BHC-안산사동점,al**님,2021년 6월 7일,"핫후라이드/1(변경&추가(스윗하바네로소스),변경&추가(맵소사소스 추가),옵션(치킨무))",맛있게 잘 먹었어용~ 오늘은 살짝 기름이 조금 느끼 하긴 했어용ㅜ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/5b3f4e668765af90fa92e253fc3f8bc2_tn.jpg
2021년 6월 6일,사동,BHC-안산사동점,ra**님,2021년 6월 6일,맛초킹/1,오늘은 주말에 행사때문에 그런지 딱딱하고 튀김 상태가 좀 아쉽네요. 그래도 맛있어요.,4,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/1bd5ed567785a61d0c63fe1e2e54603d_tn.jpg
2021년 6월 6일,사동,BHC-안산사동점,ul**님,2021년 6월 6일,핫후라이드/1,믿고먹는핫후라이드아주맛잇어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/9a0e928948cc7ae4c77159e13e58a229_tn.jpg
2021년 6월 6일,사동,BHC-안산사동점,an**님,2021년 6월 6일,뿌링빅콜팝/1(옵션(콜라1.25L)),배달이 빠르고 맛있어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 6일,사동,BHC-안산사동점,kk**님,2021년 6월 6일,맛초킹/1(디저트(뿌링감자)),"맛초킹, 뿌링감자 ~ 맛있어요^^",5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/6a7e51fb066ac3586714b5f0280cb338_tn.jpg
2021년 6월 6일,사동,BHC-안산사동점,zi**님,2021년 6월 6일,바삭클/1,바삭바삭 맛있어요 배달도 빠름,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/71a3b02e4f680537a3310585d3b41453_tn.jpg
2021년 6월 6일,사동,BHC-안산사동점,dl**님,2021년 6월 6일,후라이드 반／양념 반/1,여기 사장님 적어도 10년이상 치킨 튀기신듯?ㅎㅎ그만큼 정말 튀김깨끗하고 후라이드반 양념반시켰는데정말 맛있네요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 5일,사동,BHC-안산사동점,fb**님,2021년 6월 5일,"맛초킹/1,왕콜팝/1,빨간소떡/1",맛초킹 가끔씩 생각나요ㅠ 맛있게먹었습니다:),5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/42c7975adf5778b1076be3870393f217_tn.jpg
2021년 6월 5일,사동,BHC-안산사동점,fb**님,2021년 6월 5일,"뿌링클/1(옵션(콜라1.25L)),미니콜팝/1",쁘링클과 콜팝은 언제나 사랑입니다♡,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/02118529733a49eccaed866eca9661d3_tn.jpg
2021년 6월 5일,사동,BHC-안산사동점,ry**님,2021년 6월 5일,핫후라이드/1,맛있게 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 5일,사동,BHC-안산사동점,ki**님,2021년 6월 5일,"뿌링클/1,레드킹/1",치킨은 bhc 추천합니다~^^,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 5일,사동,BHC-안산사동점,su**님,2021년 6월 5일,뿌링클 콤보/1,😀😀😀😀😀😀😀😀😀,4,4,4,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 5일,사동,BHC-안산사동점,xh**님,2021년 6월 5일,뿌링클 콤보/1,닭이 전에비해 좀 작아진것 같네요 그래도 뭐 잘먹었어요,4,3,3,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/5bf138caef2ce7d9571c2fe24795b2cf_tn.jpg
2021년 6월 5일,사동,BHC-안산사동점,su**님,2021년 6월 5일,맛초킹/1,양념이 좀 짜고 닭이 평소보다 작았어요....사진은 못찍어서 뿌링클로 대체했습니다ㅜㅜ,3,3,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/05bad95a3dafd711014115aa8a672a8a_tn.jpg
2021년 6월 5일,사동,BHC-안산사동점,th**님,2021년 6월 5일,뿌링클/1(변경&추가(뿌링뿌링소스 추가)),맛있게잘먹었습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 4일,사동,BHC-안산사동점,r_**님,2021년 6월 4일,커리퀸순살/1,커리치킨은 처음 시켜봤는데 제입맛엔 맞지않네요. 다음엔 맛초킹으로 시켜야겠습니다.,3,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 4일,사동,BHC-안산사동점,ju**님,2021년 6월 4일,핫후라이드/1,맛있게 잘 먹었습니다.,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/ec00ee0d4f917ba9b85ad1efe142295f_tn.jpg
2021년 6월 4일,사동,BHC-안산사동점,sh**님,2021년 6월 4일,맛초킹/1,맛있었어요.후라이드만 좋아하는 입앗인데 양념굿배달이  밀러서 식어서 바삭함이  없어 아쉬워요할인행사 아닐때 맛초킹 한 번 더 주문해야겠어요배달하시는 분 문자가 친절해 후기 남겨요.후기 안스는 1인임.,4,4,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/03c2410ebc8e23b77e6dcd4d7a62f57f_tn.jpg
2021년 6월 4일,사동,BHC-안산사동점,10**님,2021년 6월 4일,핫후라이드/1,"맛있네욤,,,,^^",5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/45c65f5e9d7f975b4ca7dfe09819273e_tn.jpg
2021년 6월 4일,사동,BHC-안산사동점,ki**님,2021년 6월 4일,뿌링클순살/1,맛있어요~~~~~~~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 4일,사동,BHC-안산사동점,in**님,2021년 6월 4일,뿌링클순살/1,동봉된 소스에 찍어먹으니 더 맛있네요.약간 짭조름하고 바삭한 식감 살아있네요.,4,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 4일,사동,BHC-안산사동점,kb**님,2021년 6월 4일,뿌링클/1,다음에 또 시킬게요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/691d2d0bfe21049009a1602c1163f3c0_tn.jpg
2021년 6월 4일,사동,BHC-안산사동점,rl**님,2021년 6월 4일,"빅콜팝/1,달콤바삭치즈볼/1,양념소스/1,뿌링뿌링소스/1",양념소스 추가해서 시켰는데 진짜 많이 주셨어요. 감사합니다~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 3일,사동,BHC-안산사동점,ra**님,2021년 6월 3일,맛초킹/1,맛초킹은 늘 맛있어요.,4,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/ff426ef075120aa127deb235f9c50b60_tn.jpg
2021년 6월 3일,사동,BHC-안산사동점,gu**님,2021년 6월 3일,뿌링클/1,넘 맛있어요~^^ 배달도 빠르고 좋아요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 3일,사동,BHC-안산사동점,yu**님,2021년 6월 3일,양념치킨/1,맛있게 잘먹었습니다.,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/e989dc2e822fd4b7cc995bd70c27a8d9_tn.jpg
2021년 6월 3일,사동,BHC-안산사동점,tj**님,2021년 6월 3일,"맛초킹순살/1(디저트(뿌링소떡,케이준프라이))",잘먹엇습니다 감튀는 생각보다 양 적군요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/82225246254ab1df546c12a6cf13df12_tn.jpg
2021년 6월 3일,사동,BHC-안산사동점,me**님,2021년 6월 3일,골드킹 콤보/1,맛있게 잘 먹었습니다.,5,5,3,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 3일,사동,BHC-안산사동점,sa**님,2021년 6월 3일,빅콜팝/1(디저트(뿌링치즈볼)),배송도빠르고.앗있게잘먹었습니다.,5,4,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 3일,사동,BHC-안산사동점,co**님,2021년 6월 3일,후라이드/1,후라이드는 역시 비에이치씨가 최고,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a8d32bd51ac4a77c7fd051f4600efd11_tn.jpg
2021년 6월 3일,사동,BHC-안산사동점,ru**님,2021년 6월 3일,맛초킹순살/1,처음 먹어봤는데 엄청 맵지도않고 짭조름하게 입맛을 돋구어주네요맛있게 잘먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/c3775bd86a55f7552c4aaa9425714b6a_tn.jpg
2021년 6월 2일,사동,BHC-안산사동점,01**님,2021년 6월 2일,후라이드 반／양념 반/1,맛잇어요~~후라이드굿,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/8ae5f9e27ff95ce83bdfb1270bf9c02c_tn.jpg
2021년 6월 2일,사동,BHC-안산사동점,xe**님,2021년 6월 2일,후라이드 반／양념 반/1(옵션(치킨무)),자주 이용하는 매장이에요.다만 다좋은데 포장이 안되네요,5,5,5,요기요 포장은 방문시간을 고객이 요청사항메 적는경우가 많아서예약저희점포 일하는 시스템하고 안맞는거 같아 포장은 당분간 불가로 설정되어있습니다예약주문은  바쁜타임에 놓칠수가있어서  서로간의 기분상하는일이 있습니다 죄송합니다 조만간 포장주문도 원활히 될수있도록 해보겠습니다,https://rev-static.yogiyo.co.kr/d52f5cf5b1c10aa837e615fd24f897fe_tn.jpg
2021년 6월 2일,사동,BHC-안산사동점,ry**님,2021년 6월 2일,후라이드 반／양념 반/1,맛있게 잘 먹었습니다~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/e2ebe218c838e8c9813c775f793a7c0d_tn.jpg
2021년 6월 2일,사동,BHC-안산사동점,sh**님,2021년 6월 2일,핫후라이드/1,믿고 먹는 bhc! 너무 맛있어요! 빠른 배달 감사합니다!!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/28ba54d6c9b1f8c95d5e6496dd6bb7fc_tn.jpg
2021년 6월 1일,사동,BHC-안산사동점,qq**님,2021년 6월 1일,뿌링클/1(디저트(달콤바삭치즈볼)),맛있어요용용요용용용,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/94b6175e95e781eec7d3fbafc8d87cbb_tn.jpg
2021년 6월 1일,사동,BHC-안산사동점,kw**님,2021년 6월 1일,맛초킹/1,매콤짭짤해서 밥이랑 같이 먹어도 맛있어요~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/864369635858fed140066a74186a9939_tn.jpg
2021년 6월 1일,사동,BHC-안산사동점,je**님,2021년 6월 1일,뿌링클/1,배달도 빠르고 양도 많으니 좋아요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/d7295842a9c5739d7aafb5cf62db1646_tn.jpg
2021년 6월 1일,사동,BHC-안산사동점,31**님,2021년 6월 1일,뿌링클 콤보/1,뿌링클 맛나요~^.^아이들이 넘나 좋아해요~♡잘먹었습니다~^또올께요~^^,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a08b6d8189e58c95b3823b3f3e39e773_tn.jpg
2021년 5월 31일,사동,BHC-안산사동점,mk**님,2021년 5월 31일,뿌링클순살/1,맛있어욤ㅎㅎㅎㅎㅎㅎ,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 31일,사동,BHC-안산사동점,ta**님,2021년 5월 31일,맛초킹 콤보/1,저번주 bhc데이라서 매일 먹었네요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 31일,사동,BHC-안산사동점,ta**님,2021년 5월 31일,뿌링클 콤보/1,사진을 못찍었어요 굿굿,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 31일,사동,BHC-안산사동점,ta**님,2021년 5월 31일,펌치킨/1,bhc는 전메뉴 다 맛있어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/fbe0ea5c2ea2e02d03ba07881f7adad9_tn.jpg
2021년 5월 31일,사동,BHC-안산사동점,lx**님,2021년 5월 31일,핫후라이드/1,맛있어요!!!!!!!!!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 30일,사동,BHC-안산사동점,ge**님,2021년 5월 30일,후라이드 반／양념 반/1,맛잇게 잘먹었어용ㅎㅎ,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 30일,사동,BHC-안산사동점,dy**님,2021년 5월 30일,후라이드 반／양념 반/1,맛있어요~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/29fedd4d44bf659c47ad784a52c151a4_tn.jpg
2021년 5월 30일,사동,BHC-안산사동점,an**님,2021년 5월 30일,핫후라이드/1,역시 bhc네요. 맛있었습니다핫후라이드 짱짱,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 30일,사동,BHC-안산사동점,da**님,2021년 5월 30일,포테킹 후라이드/1,맛과 양 모두 만족~ 포테이토와 치킨의 조합 나름 괜찮았지만 좀더 바싹했으면 좋았을듯^^,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/316ab26d7d96d2d2edd14e864fce174e_tn.jpg
2021년 5월 30일,사동,BHC-안산사동점,yu**님,2021년 5월 30일,뿌링클/1(옵션(콜라1.25L)),간만에 아이들이랑 맛있게 먹었어요,3,3,3,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 30일,사동,BHC-안산사동점,tc**님,2021년 5월 30일,핫후라이드/1,늘 변함없이 맛있어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 29일,사동,BHC-안산사동점,dl**님,2021년 5월 29일,뿌링클순살/1,역시..뿌링클 맛있어욤~ ㅎㅎ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/c905e7b5124cdeb185fcb78097ccb2b8_tn.jpg
2021년 5월 29일,사동,BHC-안산사동점,yh**님,2021년 5월 29일,맛초킹 윙/1(디저트(뿌링치즈볼)),역시밥과함께~ 맛초킹!잘먹었어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/3faf595b7498be6a7ac071becab5032d_tn.jpg
2021년 5월 29일,사동,BHC-안산사동점,sj**님,2021년 5월 29일,"뿌링클 콤보/1(디저트(달콤바삭치즈볼),옵션(콜라1.25L))",감사합니다사업 번창하세요~~^^,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 29일,사동,BHC-안산사동점,1c**님,2021년 5월 29일,후라이드/1,다른 곳 보다 정말 맛있는 곳 입니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 29일,사동,BHC-안산사동점,ch**님,2021년 5월 29일,핫후라이드/1,우리동네 치킨맛집ㅎㅎ잘 먹었습니다~!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/dd6445fcdcbfe1cf3c9abf5fed4b1bfb_tn.jpg
2021년 5월 28일,사동,BHC-안산사동점,10**님,2021년 5월 28일,핫후라이드/1,아 배ㅜㄹ러 아 배불러,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/4f0de6b19c1d9ba4e40b9cb182c2a28f_tn.jpg
2021년 5월 28일,사동,BHC-안산사동점,sa**님,2021년 5월 28일,후라이드/1,맛있게 잘 먹었어요.배달 빨라서 더 좋았어요,4,4,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 28일,사동,BHC-안산사동점,db**님,2021년 5월 28일,후라이드/1,깨끗한 느낌의 튀김옷 너무 좋네요 ! 잘 먹엇습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
